TEST BATCH;INSTANCE;NUMBER CUSTOMERS;GAMMAT;DEVIATIONT;RUNTIME;RESULT;RESULT DESCRIPTION;INCUMBENT;BEST BOUND;MIP ABSOLUTE GAP;MIP RELATIVE GAP
E;RC104;25;10;0.1;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;534.8;433.8;101;0.1889
E;RC105;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;619.2;601.9;17.3;0.0279
E;RC106;25;10;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;563.5;557;6.5;0.0115
E;RC107;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;424.8;36.8;0.0797
E;RC108;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;524.8;452.2;72.6;0.1383
E;RC201;25;10;0.1;8.44;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;578;578;0;0
E;RC202;25;10;0.1;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;562.7;460.7;102;0.1813
E;RC203;25;10;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;511.5;292.1;219.4;0.4289
E;RC204;25;10;0.1;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;431.3;267.6;163.7;0.3795
E;RC205;25;10;0.1;45.23;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;553.7;553.7;0;0
E;RC206;25;10;0.1;2518.05;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;515.5;515.5;0;0
E;RC207;25;10;0.1;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;494.4;353.5;140.9;0.285
E;RC208;25;10;0.1;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;416.5;252;164.5;0.395
E;C101;25;10;0.25;1.97;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;303.2;303.2;0;0
E;C102;25;10;0.25;504.01;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;288.7;288.7;0;0
E;C103;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;284.4;245.6;38.8;0.1364
E;C104;25;10;0.25;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;304.3;252.3;52;0.1709
E;C105;25;10;0.25;3.06;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;281.2;281.2;0;0
E;C106;25;10;0.25;1.63;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;324.4;324.4;0;0
E;C107;25;10;0.25;2.56;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;287.4;287.4;0;0
E;C108;25;10;0.25;51.44;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;322.8;322.8;0;0
E;C109;25;10;0.25;1755.99;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;281.7;281.7;0;0
E;C201;25;10;0.25;1.97;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;360.3;360.3;0;0
E;C202;25;10;0.25;186.42;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;356.2;356.2;0;0
E;C203;25;10;0.25;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;352.5;284.2;68.3;0.1938
E;C204;25;10;0.25;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;376.5;275.9;100.6;0.2672
E;C205;25;10;0.25;4.09;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;350.4;350.4;0;0
E;C206;25;10;0.25;7.63;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;349.3;349.3;0;0
E;C207;25;10;0.25;247.76;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;341.8;341.8;0;0
E;C208;25;10;0.25;435.82;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;314.4;314.4;0;0
E;R101;25;10;0.25;1.02;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;893.1;893.1;0;0
E;R102;25;10;0.25;111.54;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;708.7;708.7;0;0
E;R103;25;10;0.25;999.3;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;587.6;587.6;0;0
E;R104;25;10;0.25;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;609.1;543;66.1;0.1085
E;R105;25;10;0.25;2.88;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;690.8;690.8;0;0
E;R106;25;10;0.25;116.76;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;597;597;0;0
E;R107;25;10;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;615.6;591.4;24.2;0.0393
E;R108;25;10;0.25;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;599.7;509.1;90.6;0.1511
E;R109;25;10;0.25;36.11;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;624.8;624.8;0;0
E;R110;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;607.2;570.4;36.8;0.0606
E;R111;25;10;0.25;3292.8;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;606.4;606.4;0;0
E;R112;25;10;0.25;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;590.3;450.8;139.5;0.2363
E;R201;25;10;0.25;3.95;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;646.9;646.9;0;0
E;R202;25;10;0.25;3600.08;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;521.6;480.3;41.3;0.0792
E;R203;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;564.9;506.9;58;0.1027
E;R204;25;10;0.25;3600.13;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;537.6;441.5;96.1;0.1788
E;R205;25;10;0.25;61.63;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;562.9;562.9;0;0
E;R206;25;10;0.25;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;534.2;508.3;25.9;0.0485
E;R207;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;553.7;464.5;89.2;0.1611
E;R208;25;10;0.25;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;441.3;408.8;32.5;0.0736
E;R209;25;10;0.25;76.79;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;503.8;503.8;0;0
E;R210;25;10;0.25;1031.33;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;547.2;547.2;0;0
E;R211;25;10;0.25;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;499.9;410.4;89.5;0.179
E;RC101;25;10;0.25;2.17;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;604;604;0;0
E;RC102;25;10;0.25;2228.11;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;579.8;579.8;0;0
E;RC103;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;566.4;472.2;94.2;0.1663
E;RC104;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;553.3;437.2;116.1;0.2098
E;RC105;25;10;0.25;1724.05;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;622.4;622.4;0;0
E;RC106;25;10;0.25;1470.68;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;564.4;564.4;0;0
E;RC107;25;10;0.25;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;425.4;36.2;0.0784
E;RC108;25;10;0.25;3600.18;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;525.6;452.2;73.4;0.1396
E;RC201;25;10;0.25;5.88;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;579.6;579.6;0;0
E;RC202;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;566.2;466.7;99.5;0.1757
E;RC203;25;10;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;515.4;296.1;219.3;0.4255
E;RC204;25;10;0.25;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;424.3;269.1;155.2;0.3658
E;RC205;25;10;0.25;42.42;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;556.1;556.1;0;0
E;RC206;25;10;0.25;1670.4;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;515.5;515.5;0;0
E;RC207;25;10;0.25;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;483.6;349.5;134.1;0.2773
E;RC208;25;10;0.25;3600.08;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;423;254.7;168.3;0.3979
E;C101;25;10;0.5;2.25;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;311;311;0;0
E;C102;25;10;0.5;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;317.8;312.1;5.7;0.0179
E;C103;25;10;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;313.2;249.5;63.7;0.2034
E;C104;25;10;0.5;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;321.3;253.1;68.2;0.2123
E;C105;25;10;0.5;3.19;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;294.9;294.9;0;0
E;C106;25;10;0.5;1.66;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;361.5;361.5;0;0
E;C107;25;10;0.5;4.3;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;287.4;287.4;0;0
E;C108;25;10;0.5;80.38;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;324.9;324.9;0;0
E;C109;25;10;0.5;1335.87;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;283.4;283.4;0;0
E;C201;25;10;0.5;1.95;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;360.3;360.3;0;0
E;C202;25;10;0.5;225.06;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;356.2;356.2;0;0
E;C203;25;10;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;355.7;284;71.7;0.2016
E;C204;25;10;0.5;3600.11;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;367.6;278.8;88.8;0.2416
E;C205;25;10;0.5;3.64;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;350.4;350.4;0;0
E;C206;25;10;0.5;6.91;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;349.3;349.3;0;0
E;C207;25;10;0.5;259.59;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;341.8;341.8;0;0
E;C208;25;10;0.5;241.14;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;314.4;314.4;0;0
E;R101;25;10;0.5;0.03;INFEASIBLE;Model was proven to be infeasible.;;;;
E;R102;25;10;0.5;0.31;INFEASIBLE;Model was proven to be infeasible.;;;;
E;R103;25;10;0.5;0.36;INFEASIBLE;Model was proven to be infeasible.;;;;
E;R104;25;10;0.5;0.31;INFEASIBLE;Model was proven to be infeasible.;;;;
E;R105;25;10;0.5;1.34;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;762;762;0;0
E;R106;25;10;0.5;96.74;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;635.3;635.3;0;0
E;R107;25;10;0.5;3460.56;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;660.7;660.7;0;0
E;R108;25;10;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;623;539.5;83.5;0.134
E;R109;25;10;0.5;24.67;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;692.6;692.6;0;0
E;R110;25;10;0.5;1015.77;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;613.7;613.7;0;0
E;R111;25;10;0.5;2926.84;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;638.7;638.7;0;0
E;R112;25;10;0.5;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;605.3;456.6;148.7;0.2457
E;R201;25;10;0.5;4.39;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;658.4;658.4;0;0
